datetime,light,twilight,interp,excluded
2024-08-15T02:44:00Z,63.8726384288073,0,FALSE,FALSE
2024-08-15T02:48:00Z,64,0,FALSE,FALSE
2024-08-15T02:52:00Z,63.7945758038759,0,FALSE,FALSE
2024-08-15T02:56:00Z,63.1810460442305,0,FALSE,FALSE
2024-08-15T03:00:00Z,64,0,FALSE,FALSE
2024-08-15T03:04:00Z,64,0,FALSE,FALSE
2024-08-15T03:08:00Z,64,0,FALSE,FALSE
2024-08-15T03:12:00Z,64,0,FALSE,FALSE
2024-08-15T03:16:00Z,63.2349581325054,0,FALSE,FALSE
2024-08-15T03:20:00Z,64,0,FALSE,FALSE
2024-08-15T03:24:00Z,63.4773919552565,0,FALSE,FALSE
2024-08-15T03:28:00Z,62.7237932640314,0,FALSE,FALSE
2024-08-15T03:32:00Z,63.1852507060766,0,FALSE,FALSE
2024-08-15T03:36:00Z,63.2089240646362,0,FALSE,FALSE
2024-08-15T03:40:00Z,64,0,FALSE,FALSE
2024-08-15T03:44:00Z,64,0,FALSE,FALSE
2024-08-15T03:48:00Z,63.3735135304928,0,FALSE,FALSE
2024-08-15T03:52:00Z,64,0,FALSE,FALSE
2024-08-15T03:56:00Z,63.38986122787,0,FALSE,FALSE
2024-08-15T04:00:00Z,64,0,FALSE,FALSE
2024-08-15T04:04:00Z,64,0,FALSE,FALSE
2024-08-15T04:08:00Z,64,0,FALSE,FALSE
2024-08-15T04:12:00Z,63.723698874712,0,FALSE,FALSE
2024-08-15T04:16:00Z,62.9812709367275,0,FALSE,FALSE
2024-08-15T04:20:00Z,64,0,FALSE,FALSE
2024-08-15T04:24:00Z,64,0,FALSE,FALSE
2024-08-15T04:28:00Z,64,0,FALSE,FALSE
2024-08-15T04:32:00Z,62.7201714688539,0,FALSE,FALSE
2024-08-15T04:36:00Z,63.6457131224871,0,FALSE,FALSE
2024-08-15T04:40:00Z,64,0,FALSE,FALSE
2024-08-15T04:44:00Z,62.7622266060114,0,FALSE,FALSE
2024-08-15T04:48:00Z,64,0,FALSE,FALSE
2024-08-15T04:52:00Z,64,0,FALSE,FALSE
2024-08-15T04:56:00Z,64,0,FALSE,FALSE
2024-08-15T05:00:00Z,64,0,FALSE,FALSE
2024-08-15T05:04:00Z,64,0,FALSE,FALSE
2024-08-15T05:08:00Z,63.77683565557,0,FALSE,FALSE
2024-08-15T05:12:00Z,63.4550788205862,0,FALSE,FALSE
2024-08-15T05:16:00Z,63.8820442670584,0,FALSE,FALSE
2024-08-15T05:20:00Z,63.6477759832144,0,FALSE,FALSE
2024-08-15T05:24:00Z,64,0,FALSE,FALSE
2024-08-15T05:28:00Z,64,0,FALSE,FALSE
2024-08-15T05:32:00Z,62.3479035956455,0,FALSE,FALSE
2024-08-15T05:36:00Z,59.957268281863,0,FALSE,FALSE
2024-08-15T05:40:00Z,55.1478856536632,0,FALSE,FALSE
2024-08-15T05:44:00Z,52.0762358162569,0,FALSE,FALSE
2024-08-15T05:48:00Z,50.6586182455419,0,FALSE,FALSE
2024-08-15T05:52:00Z,47.5868594781097,0,FALSE,FALSE
2024-08-15T05:56:00Z,43.5922312932562,0,FALSE,FALSE
2024-08-15T06:00:00Z,41.6377921665274,0,FALSE,FALSE
2024-08-15T06:04:00Z,37.2336670223865,0,FALSE,FALSE
2024-08-15T06:08:00Z,35.4360960680812,0,FALSE,FALSE
2024-08-15T06:12:00Z,31.7070249023264,0,FALSE,FALSE
2024-08-15T06:16:00Z,29.386811448112,0,FALSE,FALSE
2024-08-15T06:20:00Z,25.2529510036498,0,FALSE,FALSE
2024-08-15T06:24:00Z,22.6544897409222,0,FALSE,FALSE
2024-08-15T06:28:00Z,19.5839893378357,0,FALSE,FALSE
2024-08-15T06:32:00Z,16.1874166941636,0,FALSE,FALSE
2024-08-15T06:36:00Z,13.2572560134141,0,FALSE,FALSE
2024-08-15T06:40:00Z,10.3886891759382,2,FALSE,FALSE
2024-08-15T06:44:00Z,6.5027048511453,0,FALSE,FALSE
2024-08-15T06:48:00Z,3.13216080785454,0,FALSE,FALSE
2024-08-15T06:52:00Z,0.553225703036911,0,FALSE,FALSE
2024-08-15T06:56:00Z,0,0,FALSE,FALSE
2024-08-15T07:00:00Z,0,0,FALSE,FALSE
2024-08-15T07:04:00Z,0.114307116550343,0,FALSE,FALSE
2024-08-15T07:08:00Z,0.928162267723327,0,FALSE,FALSE
2024-08-15T07:12:00Z,0.276054223912084,0,FALSE,FALSE
2024-08-15T07:16:00Z,0.430112652035067,0,FALSE,FALSE
2024-08-15T07:20:00Z,0.81198139141896,0,FALSE,FALSE
2024-08-15T07:24:00Z,0.760958448820281,0,FALSE,FALSE
2024-08-15T07:28:00Z,0.531079661431198,0,FALSE,FALSE
2024-08-15T07:32:00Z,0.587897002398163,0,FALSE,FALSE
2024-08-15T07:36:00Z,1.00899102288501,0,FALSE,FALSE
2024-08-15T07:40:00Z,0.722154815140635,0,FALSE,FALSE
2024-08-15T07:44:00Z,0.934799493142438,0,FALSE,FALSE
2024-08-15T07:48:00Z,0.634470905515178,0,FALSE,FALSE
2024-08-15T07:52:00Z,0.780647188122033,0,FALSE,FALSE
2024-08-15T07:56:00Z,0.449454360799483,0,FALSE,FALSE
2024-08-15T08:00:00Z,0.545756591439843,0,FALSE,FALSE
2024-08-15T08:04:00Z,0.67677029400504,0,FALSE,FALSE
2024-08-15T08:08:00Z,0.588275731178905,0,FALSE,FALSE
2024-08-15T08:12:00Z,0.175636676943085,0,FALSE,FALSE
2024-08-15T08:16:00Z,0.932434014459707,0,FALSE,FALSE
2024-08-15T08:20:00Z,0.17545540605352,0,FALSE,FALSE
2024-08-15T08:24:00Z,0.273734207723326,0,FALSE,FALSE
2024-08-15T08:28:00Z,0.202198422637982,0,FALSE,FALSE
2024-08-15T08:32:00Z,0.596537210774001,0,FALSE,FALSE
2024-08-15T08:36:00Z,1.11166319598128,0,FALSE,FALSE
2024-08-15T08:40:00Z,0.00296311155496,0,FALSE,FALSE
2024-08-15T08:44:00Z,0.478087611541429,0,FALSE,FALSE
2024-08-15T08:48:00Z,0.573652035756088,0,FALSE,FALSE
2024-08-15T08:52:00Z,0.571460548257717,0,FALSE,FALSE
2024-08-15T08:56:00Z,0,0,FALSE,FALSE
2024-08-15T09:00:00Z,1.10248978947244,0,FALSE,FALSE
2024-08-15T09:04:00Z,0.786886724515655,0,FALSE,FALSE
2024-08-15T09:08:00Z,1.19939206863045,0,FALSE,FALSE
2024-08-15T09:12:00Z,1.09438776227637,0,FALSE,FALSE
2024-08-15T09:16:00Z,0.139987951298898,0,FALSE,FALSE
2024-08-15T09:20:00Z,0.472831275851687,0,FALSE,FALSE
2024-08-15T09:24:00Z,0.538186903758237,0,FALSE,FALSE
2024-08-15T09:28:00Z,1.08916107857829,0,FALSE,FALSE
2024-08-15T09:32:00Z,1.19822799811368,0,FALSE,FALSE
2024-08-15T09:36:00Z,0.356215469507155,0,FALSE,FALSE
2024-08-15T09:40:00Z,0.559220586940165,0,FALSE,FALSE
2024-08-15T09:44:00Z,0.05315589477436,0,FALSE,FALSE
2024-08-15T09:48:00Z,0.519767158108382,0,FALSE,FALSE
2024-08-15T09:52:00Z,0.732239730915176,0,FALSE,FALSE
2024-08-15T09:56:00Z,0.250870443226692,0,FALSE,FALSE
2024-08-15T10:00:00Z,0.49242159260531,0,FALSE,FALSE
2024-08-15T10:04:00Z,0.70773442405917,0,FALSE,FALSE
2024-08-15T10:08:00Z,0.240695976189781,0,FALSE,FALSE
2024-08-15T10:12:00Z,0.329279504913329,0,FALSE,FALSE
2024-08-15T10:16:00Z,0,0,FALSE,FALSE
2024-08-15T10:20:00Z,0.249124991053303,0,FALSE,FALSE
2024-08-15T10:24:00Z,0.273695188340324,0,FALSE,FALSE
2024-08-15T10:28:00Z,0.482861920562307,0,FALSE,FALSE
2024-08-15T10:32:00Z,0.101402993906587,0,FALSE,FALSE
2024-08-15T10:36:00Z,0.210435556055168,0,FALSE,FALSE
2024-08-15T10:40:00Z,0.42869864158457,0,FALSE,FALSE
2024-08-15T10:44:00Z,0.605089565062233,0,FALSE,FALSE
2024-08-15T10:48:00Z,0.302130140832881,0,FALSE,FALSE
2024-08-15T10:52:00Z,0.0637895477500473,0,FALSE,FALSE
2024-08-15T10:56:00Z,0.0563958576212268,0,FALSE,FALSE
2024-08-15T11:00:00Z,0.429250953567762,0,FALSE,FALSE
2024-08-15T11:04:00Z,0.408050615368812,0,FALSE,FALSE
2024-08-15T11:08:00Z,0.343900940056062,0,FALSE,FALSE
2024-08-15T11:12:00Z,0.866867443485224,0,FALSE,FALSE
2024-08-15T11:16:00Z,0.513333336811454,0,FALSE,FALSE
2024-08-15T11:20:00Z,0.108304575868019,0,FALSE,FALSE
2024-08-15T11:24:00Z,0.650310349883531,0,FALSE,FALSE
2024-08-15T11:28:00Z,0.750305090166119,0,FALSE,FALSE
2024-08-15T11:32:00Z,1.00702197957829,0,FALSE,FALSE
2024-08-15T11:36:00Z,0,0,FALSE,FALSE
2024-08-15T11:40:00Z,0.747415604835184,0,FALSE,FALSE
2024-08-15T11:44:00Z,0.613051046584535,0,FALSE,FALSE
2024-08-15T11:48:00Z,0.578577332812435,0,FALSE,FALSE
2024-08-15T11:52:00Z,0.0804206365129772,0,FALSE,FALSE
2024-08-15T11:56:00Z,0.611359552168338,0,FALSE,FALSE
2024-08-15T12:00:00Z,0.468564026940007,0,FALSE,FALSE
2024-08-15T12:04:00Z,0.416667816059302,0,FALSE,FALSE
2024-08-15T12:08:00Z,0.460399599985149,0,FALSE,FALSE
2024-08-15T12:12:00Z,0.649110475170715,0,FALSE,FALSE
2024-08-15T12:16:00Z,0.594517797651214,0,FALSE,FALSE
2024-08-15T12:20:00Z,0.140142504204839,0,FALSE,FALSE
2024-08-15T12:24:00Z,0.00777221244900129,0,FALSE,FALSE
2024-08-15T12:28:00Z,0.764229858802972,0,FALSE,FALSE
2024-08-15T12:32:00Z,0.375382631819291,0,FALSE,FALSE
2024-08-15T12:36:00Z,0.584091108658466,0,FALSE,FALSE
2024-08-15T12:40:00Z,0.420625871963921,0,FALSE,FALSE
2024-08-15T12:44:00Z,0.00253793442366166,0,FALSE,FALSE
2024-08-15T12:48:00Z,0.676385448075291,0,FALSE,FALSE
2024-08-15T12:52:00Z,0.869689183820034,0,FALSE,FALSE
2024-08-15T12:56:00Z,0.40004646292807,0,FALSE,FALSE
2024-08-15T13:00:00Z,0.475905388074191,0,FALSE,FALSE
2024-08-15T13:04:00Z,0.511626652820259,0,FALSE,FALSE
2024-08-15T13:08:00Z,0.836319275113379,0,FALSE,FALSE
2024-08-15T13:12:00Z,0.649671638519061,0,FALSE,FALSE
2024-08-15T13:16:00Z,0.285565040615719,0,FALSE,FALSE
2024-08-15T13:20:00Z,0.170420577098274,0,FALSE,FALSE
2024-08-15T13:24:00Z,0.359664138485448,0,FALSE,FALSE
2024-08-15T13:28:00Z,0.225332177924863,0,FALSE,FALSE
2024-08-15T13:32:00Z,0.576894093839638,0,FALSE,FALSE
2024-08-15T13:36:00Z,0.650220270716179,0,FALSE,FALSE
2024-08-15T13:40:00Z,0.853615896787869,0,FALSE,FALSE
2024-08-15T13:44:00Z,0.680517713700593,0,FALSE,FALSE
2024-08-15T13:48:00Z,0.313250302665344,0,FALSE,FALSE
2024-08-15T13:52:00Z,0.543887170984349,0,FALSE,FALSE
2024-08-15T13:56:00Z,0.81853580880719,0,FALSE,FALSE
2024-08-15T14:00:00Z,0,0,FALSE,FALSE
2024-08-15T14:04:00Z,0.203266407037775,0,FALSE,FALSE
2024-08-15T14:08:00Z,0,0,FALSE,FALSE
2024-08-15T14:12:00Z,0.187304817986156,0,FALSE,FALSE
2024-08-15T14:16:00Z,0.748480136823786,0,FALSE,FALSE
2024-08-15T14:20:00Z,0.00846469923200191,0,FALSE,FALSE
2024-08-15T14:24:00Z,0.30311402500073,0,FALSE,FALSE
2024-08-15T14:28:00Z,0.624002426923026,0,FALSE,FALSE
2024-08-15T14:32:00Z,0.150776701965892,0,FALSE,FALSE
2024-08-15T14:36:00Z,1.2287998024851,0,FALSE,FALSE
2024-08-15T14:40:00Z,0.707720256262558,0,FALSE,FALSE
2024-08-15T14:44:00Z,0.861904294651132,0,FALSE,FALSE
2024-08-15T14:48:00Z,0.416646821622933,0,FALSE,FALSE
2024-08-15T14:52:00Z,0.33057139292938,0,FALSE,FALSE
2024-08-15T14:56:00Z,0.313944595739058,0,FALSE,FALSE
2024-08-15T15:00:00Z,0.289084912815487,0,FALSE,FALSE
2024-08-15T15:04:00Z,0.3366785471662,0,FALSE,FALSE
2024-08-15T15:08:00Z,0.539476555212105,0,FALSE,FALSE
2024-08-15T15:12:00Z,1.19188040431864,0,FALSE,FALSE
2024-08-15T15:16:00Z,0.76307118219341,0,FALSE,FALSE
2024-08-15T15:20:00Z,0.802966054431412,0,FALSE,FALSE
2024-08-15T15:24:00Z,0,0,FALSE,FALSE
2024-08-15T15:28:00Z,0.179962086527033,0,FALSE,FALSE
2024-08-15T15:32:00Z,0.766595970751405,0,FALSE,FALSE
2024-08-15T15:36:00Z,0.611843763936588,0,FALSE,FALSE
2024-08-15T15:40:00Z,0.569914166735755,0,FALSE,FALSE
2024-08-15T15:44:00Z,0.23264752734613,0,FALSE,FALSE
2024-08-15T15:48:00Z,0.35367792204789,0,FALSE,FALSE
2024-08-15T15:52:00Z,0.423339237877011,0,FALSE,FALSE
2024-08-15T15:56:00Z,0.731674869254217,0,FALSE,FALSE
2024-08-15T16:00:00Z,0,0,FALSE,FALSE
2024-08-15T16:04:00Z,0,0,FALSE,FALSE
2024-08-15T16:08:00Z,0.530424734550458,0,FALSE,FALSE
2024-08-15T16:12:00Z,0.349786560946312,0,FALSE,FALSE
2024-08-15T16:16:00Z,0,0,FALSE,FALSE
2024-08-15T16:20:00Z,0.502271776869597,0,FALSE,FALSE
2024-08-15T16:24:00Z,0.353665594009318,0,FALSE,FALSE
2024-08-15T16:28:00Z,0.612462285756983,0,FALSE,FALSE
2024-08-15T16:32:00Z,0.207413437160844,0,FALSE,FALSE
2024-08-15T16:36:00Z,0.589445447376958,0,FALSE,FALSE
2024-08-15T16:40:00Z,0.521211477150023,0,FALSE,FALSE
2024-08-15T16:44:00Z,0.45457126804505,0,FALSE,FALSE
2024-08-15T16:48:00Z,0.107729922097735,0,FALSE,FALSE
2024-08-15T16:52:00Z,0.182084862971209,0,FALSE,FALSE
2024-08-15T16:56:00Z,0.298918371362963,0,FALSE,FALSE
2024-08-15T17:00:00Z,0.561860019496086,0,FALSE,FALSE
2024-08-15T17:04:00Z,0.280793721500793,0,FALSE,FALSE
2024-08-15T17:08:00Z,0.423337735869467,0,FALSE,FALSE
2024-08-15T17:12:00Z,0.450738842784504,0,FALSE,FALSE
2024-08-15T17:16:00Z,0.56695133838307,0,FALSE,FALSE
2024-08-15T17:20:00Z,0.260377079649117,0,FALSE,FALSE
2024-08-15T17:24:00Z,0.490713162631938,0,FALSE,FALSE
2024-08-15T17:28:00Z,0.430023051636282,0,FALSE,FALSE
2024-08-15T17:32:00Z,0,0,FALSE,FALSE
2024-08-15T17:36:00Z,0.521495634556313,0,FALSE,FALSE
2024-08-15T17:40:00Z,0.3244703438404,0,FALSE,FALSE
2024-08-15T17:44:00Z,0.37405507512407,0,FALSE,FALSE
2024-08-15T17:48:00Z,0.65403615493017,0,FALSE,FALSE
2024-08-15T17:52:00Z,0.577517240279509,0,FALSE,FALSE
2024-08-15T17:56:00Z,0,0,FALSE,FALSE
2024-08-15T18:00:00Z,0.861848709249771,0,FALSE,FALSE
2024-08-15T18:04:00Z,0.439506600834578,0,FALSE,FALSE
2024-08-15T18:08:00Z,0.223757567742373,0,FALSE,FALSE
2024-08-15T18:12:00Z,0.310747785606312,0,FALSE,FALSE
2024-08-15T18:16:00Z,1.02834603893761,0,FALSE,FALSE
2024-08-15T18:20:00Z,1.60747635830843,0,FALSE,FALSE
2024-08-15T18:24:00Z,0.235797378296373,0,FALSE,FALSE
2024-08-15T18:28:00Z,0.585787230604843,0,FALSE,FALSE
2024-08-15T18:32:00Z,0.482534265409194,0,FALSE,FALSE
2024-08-15T18:36:00Z,0.138051484965923,0,FALSE,FALSE
2024-08-15T18:40:00Z,0.721485253652189,0,FALSE,FALSE
2024-08-15T18:44:00Z,0.335651407971398,0,FALSE,FALSE
2024-08-15T18:48:00Z,0.593838645957194,0,FALSE,FALSE
2024-08-15T18:52:00Z,0.754329797354758,0,FALSE,FALSE
2024-08-15T18:56:00Z,0.294376769620259,0,FALSE,FALSE
2024-08-15T19:00:00Z,0.643877900862098,0,FALSE,FALSE
2024-08-15T19:04:00Z,1.14036953565115,0,FALSE,FALSE
2024-08-15T19:08:00Z,0.508128043348012,0,FALSE,FALSE
2024-08-15T19:12:00Z,0.393256810136995,0,FALSE,FALSE
2024-08-15T19:16:00Z,1.4456656384758,0,FALSE,FALSE
2024-08-15T19:20:00Z,0.337040692384261,0,FALSE,FALSE
2024-08-15T19:24:00Z,1.18209806617725,0,FALSE,FALSE
2024-08-15T19:28:00Z,0,0,FALSE,FALSE
2024-08-15T19:32:00Z,1.14035181129078,0,FALSE,FALSE
2024-08-15T19:36:00Z,0.431023574980235,0,FALSE,FALSE
2024-08-15T19:40:00Z,0.985907508523822,0,FALSE,FALSE
2024-08-15T19:44:00Z,0.743427760952274,0,FALSE,FALSE
2024-08-15T19:48:00Z,0.277724321604291,0,FALSE,FALSE
2024-08-15T19:52:00Z,0.481665631737166,0,FALSE,FALSE
2024-08-15T19:56:00Z,0.631050971382773,0,FALSE,FALSE
2024-08-15T20:00:00Z,0.847510759534026,0,FALSE,FALSE
2024-08-15T20:04:00Z,0.405456300903951,0,FALSE,FALSE
2024-08-15T20:08:00Z,2.61598094341316,0,FALSE,FALSE
2024-08-15T20:12:00Z,5.99227954806527,0,FALSE,FALSE
2024-08-15T20:16:00Z,9.17695181568595,1,FALSE,FALSE
2024-08-15T20:20:00Z,12.4130838629794,0,FALSE,FALSE
2024-08-15T20:24:00Z,16.4151889594033,0,FALSE,FALSE
2024-08-15T20:28:00Z,19.253691302087,0,FALSE,FALSE
2024-08-15T20:32:00Z,22.118166461667,0,FALSE,FALSE
2024-08-15T20:36:00Z,25.9163851885022,0,FALSE,FALSE
2024-08-15T20:40:00Z,28.2768423472621,0,FALSE,FALSE
2024-08-15T20:44:00Z,31.1152057599494,0,FALSE,FALSE
2024-08-15T20:48:00Z,35.1184982788423,0,FALSE,FALSE
2024-08-15T20:52:00Z,37.9691915159631,0,FALSE,FALSE
2024-08-15T20:56:00Z,39.5219280478226,0,FALSE,FALSE
2024-08-15T21:00:00Z,41.9270347116813,0,FALSE,FALSE
2024-08-15T21:04:00Z,46.3047752789493,0,FALSE,FALSE
2024-08-15T21:08:00Z,48.6677784413086,0,FALSE,FALSE
2024-08-15T21:12:00Z,52.1164256604068,0,FALSE,FALSE
2024-08-15T21:16:00Z,55.0585027058526,0,FALSE,FALSE
2024-08-15T21:20:00Z,58.8379916574582,0,FALSE,FALSE
2024-08-15T21:24:00Z,62.3654885344341,0,FALSE,FALSE
2024-08-15T21:28:00Z,63.0798559755087,0,FALSE,FALSE
2024-08-15T21:32:00Z,64,0,FALSE,FALSE
2024-08-15T21:36:00Z,64,0,FALSE,FALSE
2024-08-15T21:40:00Z,64,0,FALSE,FALSE
2024-08-15T21:44:00Z,64,0,FALSE,FALSE
2024-08-15T21:48:00Z,64,0,FALSE,FALSE
2024-08-15T21:52:00Z,64,0,FALSE,FALSE
2024-08-15T21:56:00Z,64,0,FALSE,FALSE
2024-08-15T22:00:00Z,64,0,FALSE,FALSE
2024-08-15T22:04:00Z,63.8324193185568,0,FALSE,FALSE
2024-08-15T22:08:00Z,63.3110029327869,0,FALSE,FALSE
2024-08-15T22:12:00Z,63.0559092456102,0,FALSE,FALSE
2024-08-15T22:16:00Z,64,0,FALSE,FALSE
2024-08-15T22:20:00Z,64,0,FALSE,FALSE
2024-08-15T22:24:00Z,64,0,FALSE,FALSE
2024-08-15T22:28:00Z,63.6400558853149,0,FALSE,FALSE
2024-08-15T22:32:00Z,64,0,FALSE,FALSE
2024-08-15T22:36:00Z,62.9991473436356,0,FALSE,FALSE
2024-08-15T22:40:00Z,63.7255308049917,0,FALSE,FALSE
2024-08-15T22:44:00Z,64,0,FALSE,FALSE
2024-08-15T22:48:00Z,64,0,FALSE,FALSE
2024-08-15T22:52:00Z,63.9081475454569,0,FALSE,FALSE
2024-08-15T22:56:00Z,64,0,FALSE,FALSE
2024-08-15T23:00:00Z,64,0,FALSE,FALSE
2024-08-15T23:04:00Z,64,0,FALSE,FALSE
2024-08-15T23:08:00Z,64,0,FALSE,FALSE
2024-08-15T23:12:00Z,64,0,FALSE,FALSE
2024-08-15T23:16:00Z,63.9734552586079,0,FALSE,FALSE
2024-08-15T23:20:00Z,63.6598369652033,0,FALSE,FALSE
2024-08-15T23:24:00Z,64,0,FALSE,FALSE
2024-08-15T23:28:00Z,64,0,FALSE,FALSE
2024-08-15T23:32:00Z,64,0,FALSE,FALSE
2024-08-15T23:36:00Z,64,0,FALSE,FALSE
2024-08-15T23:40:00Z,62.9113938909769,0,FALSE,FALSE
2024-08-15T23:44:00Z,63.7616221106052,0,FALSE,FALSE
2024-08-15T23:48:00Z,63.1905032753944,0,FALSE,FALSE
2024-08-15T23:52:00Z,64,0,FALSE,FALSE
2024-08-15T23:56:00Z,62.7476868265867,0,FALSE,FALSE
2024-08-16T00:00:00Z,64,0,FALSE,FALSE
2024-08-16T00:04:00Z,63.6811237585545,0,FALSE,FALSE
2024-08-16T00:08:00Z,64,0,FALSE,FALSE
2024-08-16T00:12:00Z,64,0,FALSE,FALSE
2024-08-16T00:16:00Z,64,0,FALSE,FALSE
2024-08-16T00:20:00Z,62.7213880050182,0,FALSE,FALSE
2024-08-16T00:24:00Z,63.0780774158239,0,FALSE,FALSE
2024-08-16T00:28:00Z,63.4739473005578,0,FALSE,FALSE
2024-08-16T00:32:00Z,64,0,FALSE,FALSE
2024-08-16T00:36:00Z,62.8154706362265,0,FALSE,FALSE
2024-08-16T00:40:00Z,64,0,FALSE,FALSE
2024-08-16T00:44:00Z,63.0824973589182,0,FALSE,FALSE
2024-08-16T00:48:00Z,64,0,FALSE,FALSE
2024-08-16T00:52:00Z,63.2154375910759,0,FALSE,FALSE
2024-08-16T00:56:00Z,62.8093709665537,0,FALSE,FALSE
2024-08-16T01:00:00Z,63.8056530552623,0,FALSE,FALSE
2024-08-16T01:04:00Z,64,0,FALSE,FALSE
2024-08-16T01:08:00Z,63.5427815862807,0,FALSE,FALSE
2024-08-16T01:12:00Z,63.8174644358443,0,FALSE,FALSE
2024-08-16T01:16:00Z,63.131018897295,0,FALSE,FALSE
2024-08-16T01:20:00Z,63.360809135437,0,FALSE,FALSE
2024-08-16T01:24:00Z,64,0,FALSE,FALSE
2024-08-16T01:28:00Z,64,0,FALSE,FALSE
2024-08-16T01:32:00Z,64,0,FALSE,FALSE
2024-08-16T01:36:00Z,64,0,FALSE,FALSE
2024-08-16T01:40:00Z,63.4032264763117,0,FALSE,FALSE
2024-08-16T01:44:00Z,64,0,FALSE,FALSE
2024-08-16T01:48:00Z,64,0,FALSE,FALSE
2024-08-16T01:52:00Z,64,0,FALSE,FALSE
2024-08-16T01:56:00Z,63.7389462846518,0,FALSE,FALSE
2024-08-16T02:00:00Z,63.6415974313021,0,FALSE,FALSE
2024-08-16T02:04:00Z,63.0792391484976,0,FALSE,FALSE
2024-08-16T02:08:00Z,63.8913218146563,0,FALSE,FALSE
2024-08-16T02:12:00Z,63.258924985528,0,FALSE,FALSE
2024-08-16T02:16:00Z,62.7636721813679,0,FALSE,FALSE
2024-08-16T02:20:00Z,63.3916631698608,0,FALSE,FALSE
2024-08-16T02:24:00Z,64,0,FALSE,FALSE
2024-08-16T02:28:00Z,64,0,FALSE,FALSE
2024-08-16T02:32:00Z,64,0,FALSE,FALSE
2024-08-16T02:36:00Z,63.3275986809336,0,FALSE,FALSE
2024-08-16T02:40:00Z,64,0,FALSE,FALSE
2024-08-16T02:44:00Z,63.7870769584179,0,FALSE,FALSE
2024-08-16T02:48:00Z,64,0,FALSE,FALSE
2024-08-16T02:52:00Z,63.4441942930222,0,FALSE,FALSE
2024-08-16T02:56:00Z,64,0,FALSE,FALSE
2024-08-16T03:00:00Z,63.2115985792875,0,FALSE,FALSE
2024-08-16T03:04:00Z,64,0,FALSE,FALSE
2024-08-16T03:08:00Z,64,0,FALSE,FALSE
2024-08-16T03:12:00Z,64,0,FALSE,FALSE
2024-08-16T03:16:00Z,62.8329423296452,0,FALSE,FALSE
2024-08-16T03:20:00Z,63.893189624548,0,FALSE,FALSE
2024-08-16T03:24:00Z,64,0,FALSE,FALSE
2024-08-16T03:28:00Z,63.8343273627758,0,FALSE,FALSE
2024-08-16T03:32:00Z,64,0,FALSE,FALSE
2024-08-16T03:36:00Z,64,0,FALSE,FALSE
2024-08-16T03:40:00Z,64,0,FALSE,FALSE
2024-08-16T03:44:00Z,64,0,FALSE,FALSE
2024-08-16T03:48:00Z,63.9971410346031,0,FALSE,FALSE
